beta_stage2,beta_mf0,beta_mf1,beta_mb,beta_stick,Q_MB_rare_prob,alpha,rew_rate,rew_rate_stderr
8.0,0.0,1.6563493157709903,1.9436506842290098,0.0,0.3,0.0225,0.5407,0.0020661370289073813
8.0,1.4609596124039614,2.1390403875960384,0.0,0.0,0.3,0.0225,0.5409666666666667,0.002049443465558032
8.0,0.0,3.3608945428501356,0.23910545714986445,0.0,0.3,0.0225,0.5447000000000001,0.0022724754001846622
8.0,3.2549325612149906,0.34506743878500956,0.0,0.0,0.3,0.0225,0.5457666666666667,0.002008519816146171
8.0,0.24477196304037227,3.3552280369596277,0.0,0.0,0.3,0.0225,0.5403166666666668,0.0021061943475447907
8.0,0.9096671049680273,2.6903328950319727,0.0,0.0,0.3,0.0225,0.5403500000000001,0.0020955992248307184
8.0,2.3927261435113087,1.2072738564886913,0.0,0.0,0.3,0.0225,0.54,0.002133593734107367
8.0,2.766061713324093,0.15697502392349158,0.6769632627524159,0.0,0.3,0.0225,0.5406,0.002066376323691091
8.0,1.0673308794924048,0.30938599830787006,2.2232831221997253,0.0,0.3,0.0225,0.54445,0.002086954852304082
8.0,1.5521834148619396,1.6955638717609527,0.35225271337710773,0.0,0.3,0.0225,0.5443833333333333,0.002067502295220186
8.0,1.0128049116755442,1.9659340086580386,0.6212610796664172,0.0,0.3,0.0225,0.546,0.002019488384055063
8.0,2.337209045497034,0.11649898169885242,1.1462919728041137,0.0,0.3,0.0225,0.5460833333333333,0.002005611341175515
8.0,0.907206043571192,0.23400354213145555,2.4587904142973525,0.0,0.3,0.0225,0.5407833333333334,0.0020673141906742093
8.0,1.7949602472217792,0.6716749226455961,1.1333648301326247,0.0,0.3,0.0225,0.54025,0.0021298311096318297
8.0,2.6803982734286476,0.8883959260901453,0.031205800481207115,0.0,0.3,0.0225,0.5442333333333335,0.0020761172806378157
8.0,0.8519246402956933,0.5864475991586058,2.1616277605457013,0.0,0.3,0.0225,0.5443666666666667,0.0020743932624763812
8.0,0.006525086546286918,3.407338607465146,0.18613630598856729,0.0,0.3,0.0225,0.5441666666666667,0.002091362306320044
8.0,1.019192433962266,1.5111327874287863,1.0696747786089478,0.0,0.3,0.0225,0.5458333333333333,0.0020174011518305935
8.0,0.0,0.0,4.9,0.0,0.3,0.0225,0.5402,0.002071735718881365
8.0,4.9,0.0,0.0,0.0,0.3,0.0225,0.5393833333333333,0.0020939354671863073
8.0,0.0,4.9,0.0,0.0,0.3,0.0225,0.5405333333333333,0.0021041352582914395
8.0,3.316457124705639,0.0,1.5835428752943617,0.0,0.3,0.0225,0.5397500000000001,0.002128787474387969
8.0,2.351779782997799,0.0,2.5482202170022012,0.0,0.3,0.0225,0.5461333333333332,0.001986662938102391
8.0,3.946318615540457,0.0,0.9536813844595432,0.0,0.3,0.0225,0.5443833333333333,0.002087691219895707
8.0,2.6307045018040127,0.0,2.2692954981959876,0.0,0.3,0.0225,0.5397166666666667,0.002085667803171249
8.0,1.188187816060403,0.0,3.7118121839395974,0.0,0.3,0.0225,0.54005,0.0020682097733708406
8.0,0.9206928923267544,0.0,3.979307107673246,0.0,0.3,0.0225,0.5399666666666667,0.002073643242290316
8.0,0.0,0.49712709371154135,4.402872906288459,0.0,0.3,0.0225,0.5400833333333334,0.0021249128522435046
8.0,0.0,4.775744963843782,0.12425503615621816,0.0,0.3,0.0225,0.5384666666666666,0.002217843463734451
8.0,0.0,3.1155636541833567,1.784436345816644,0.0,0.3,0.0225,0.5385666666666666,0.002228561236579597
8.0,0.0,2.2544754575771813,2.645524542422819,0.0,0.3,0.0225,0.5443833333333333,0.002104653354056372
8.0,0.0,4.574550905546018,0.3254490944539822,0.0,0.3,0.0225,0.5440166666666667,0.002089085171038234
8.0,1.9885283613276143,2.9114716386723862,0.0,0.0,0.3,0.0225,0.5401666666666667,0.0020889701520836273
8.0,4.430324874987071,0.4696751250129297,0.0,0.0,0.3,0.0225,0.5395833333333333,0.002097810807767274
8.0,0.33316183858272896,4.566838161417271,0.0,0.0,0.3,0.0225,0.53845,0.002221746685230639
8.0,1.2381580039842595,3.661841996015741,0.0,0.0,0.3,0.0225,0.5385666666666666,0.002227189725657442
8.0,3.2567661397792813,1.643233860220719,0.0,0.0,0.3,0.0225,0.53745,0.002197913783568409
8.0,3.7649173320244596,0.21366044922919689,0.9214222187463439,0.0,0.3,0.0225,0.5441833333333334,0.002091052145230738
8.0,1.4527559193091066,0.42110871991904536,3.0261353607718484,0.0,0.3,0.0225,0.5402333333333333,0.002086154534242547
8.0,2.1126940924509734,2.307850825452408,0.47945508209661886,0.0,0.3,0.0225,0.5407500000000001,0.00210147104561437
8.0,1.378540018669491,2.6758546228956637,0.8456053584348456,0.0,0.3,0.0225,0.5396666666666667,0.002122803876079063
8.0,3.1812012008154076,0.15856805842343802,1.5602307407611549,0.0,0.3,0.0225,0.53985,0.002078509749262143
8.0,2.443140336496311,0.914224200267617,1.5426354632360726,0.0,0.3,0.0225,0.53755,0.0022044758762320097
8.0,1.2348082259719002,0.3185048212344812,3.346686952793619,0.0,0.3,0.0225,0.5444666666666668,0.0020851716334011304
8.0,3.6483198721667707,1.2092055660671424,0.042474561766087465,0.0,0.3,0.0225,0.5402833333333333,0.0020748518465628293
8.0,1.1595640937358047,0.7982203432992134,2.942215562964982,0.0,0.3,0.0225,0.5406833333333333,0.002081225378010289
8.0,0.00888136779911275,4.637766437938671,0.2533521942622166,0.0,0.3,0.0225,0.5418333333333334,0.0020851103532391717
8.0,1.3872341462264177,2.056819627333626,1.4559462264399567,0.0,0.3,0.0225,0.5396166666666667,0.0020953146585939103
8.0,0.0,0.0,6.2,0.0,0.3,0.0225,0.5424333333333334,0.0020531105579006115
8.0,6.2,0.0,0.0,0.0,0.3,0.0225,0.5413833333333334,0.0020143951854000646
8.0,0.0,6.2,0.0,0.0,0.3,0.0225,0.5377833333333333,0.002225735625377388
8.0,4.1963335047295836,0.0,2.0036664952704166,0.0,0.3,0.0225,0.5377166666666666,0.0021934521666558873
8.0,2.975721358078848,0.0,3.224278641921152,0.0,0.3,0.0225,0.5396666666666667,0.0021007053489156824
8.0,4.993301105377721,0.0,1.2066988946222792,0.0,0.3,0.0225,0.5396,0.002087933587704998
8.0,3.3286465124867095,0.0,2.8713534875132907,0.0,0.3,0.0225,0.5420166666666667,0.0020426151991630357
8.0,1.5034213182805098,0.0,4.69657868171949,0.0,0.3,0.0225,0.5420166666666667,0.002067889199338479
8.0,1.1649583535563015,0.0,5.035041646443699,0.0,0.3,0.0225,0.5422833333333333,0.0020637369467025545
8.0,0.0,0.6290179553084809,5.57098204469152,0.0,0.3,0.0225,0.5381,0.0022197772661037662
8.0,0.0,6.042779342006418,0.15722065799358217,0.0,0.3,0.0225,0.5463833333333333,0.002116340963567561
8.0,0.0,3.9421417665177163,2.257858233482284,0.0,0.3,0.0225,0.5458833333333334,0.0021240446654297875
8.0,0.0,2.852601599383372,3.347398400616628,0.0,0.3,0.0225,0.54135,0.0021057546812907183
8.0,0.0,5.788207268241901,0.4117927317580999,0.0,0.3,0.0225,0.5416333333333334,0.002069217959269385
8.0,2.516097110251267,3.683902889748733,0.0,0.0,0.3,0.0225,0.542,0.002005963331890413
8.0,5.605717188759151,0.5942828112408498,0.0,0.0,0.3,0.0225,0.5379333333333333,0.0022030752916640728
8.0,0.4215517141250856,5.778448285874915,0.0,0.0,0.3,0.0225,0.5466666666666666,0.0021301191063899227
8.0,1.5666489030004915,4.633351096999509,0.0,0.0,0.3,0.0225,0.5457166666666666,0.0021288257500495598
8.0,4.120806136047253,2.0791938639527463,0.0,0.0,0.3,0.0225,0.5454166666666667,0.002156960095099548
8.0,4.763772950724826,0.27034587453490216,1.1658811747402718,0.0,0.3,0.0225,0.5398166666666666,0.002096067526124593
8.0,1.8381809591258083,0.5328314415302207,3.828987599343971,0.0,0.3,0.0225,0.5401166666666667,0.002173887753073502
8.0,2.673204770040007,2.920137779143863,0.60665745081613,0.0,0.3,0.0225,0.53995,0.0022162888149135952
8.0,1.7442751256634375,3.3857752371332888,1.069949637203274,0.0,0.3,0.0225,0.5422833333333333,0.0020221301108447943
8.0,1.5624104083726083,0.4030061003375068,4.234583491289885,0.0,0.3,0.0225,0.5461666666666667,0.0021188090645104973
8.0,4.025193356133781,0.20063713514802362,1.9741695087181959,0.0,0.3,0.0225,0.5418333333333333,0.0020255086238239474
8.0,3.091320425770842,1.1567734778896377,1.9519060963395203,0.0,0.3,0.0225,0.5406333333333333,0.0020992847106327175
8.0,4.616241470904893,1.5300152060441392,0.05374332305096781,0.0,0.3,0.0225,0.5399333333333334,0.002200249144141702
8.0,1.4672035471759162,1.009993087439821,3.722803365384263,0.0,0.3,0.0225,0.5403166666666667,0.002192651658676383
8.0,0.01123764905193858,5.8681942684121955,0.3205680825358659,0.0,0.3,0.0225,0.5408833333333333,0.002216706557702882
8.0,0.0,0.0,7.5,0.0,0.3,0.0225,0.5426333333333334,0.0019833183939680105
8.0,1.7552758584905692,2.6025064672384652,1.8422176742709657,0.0,0.3,0.0225,0.5421166666666667,0.002004386624566413
8.0,7.5,0.0,0.0,0.0,0.3,0.0225,0.5421499999999999,0.001984910437386141
8.0,0.0,7.5,0.0,0.0,0.3,0.0225,0.5463166666666667,0.002091795923407726
8.0,5.076209884753529,0.0,2.423790115246472,0.0,0.3,0.0225,0.5399,0.0021724205649715036
8.0,3.5996629331598964,0.0,3.9003370668401036,0.0,0.3,0.0225,0.5458666666666666,0.002124917427589616
8.0,4.026588523169407,0.0,3.4734114768305933,0.0,0.3,0.0225,0.5423333333333333,0.001965442180010127
8.0,6.040283595214985,0.0,1.459716404785015,0.0,0.3,0.0225,0.5417500000000001,0.002036762818243149
8.0,1.8186548205006168,0.0,5.681345179499384,0.0,0.3,0.0225,0.5426500000000001,0.001964032840865956
8.0,1.4092238147858485,0.0,6.0907761852141515,0.0,0.3,0.0225,0.5425833333333333,0.0019553996939150214
8.0,0.0,0.7609088169054203,6.73909118309458,0.0,0.3,0.0225,0.5400499999999999,0.0019875284763857955
8.0,0.0,4.768719878852076,2.731280121147924,0.0,0.3,0.0225,0.54065,0.0019724441972109397
8.0,0.0,7.309813720169053,0.19018627983094616,0.0,0.3,0.0225,0.54625,0.002090338223563088
8.0,0.0,3.450727741189563,4.049272258810436,0.0,0.3,0.0225,0.5409166666666667,0.0021550274983207327
8.0,0.0,7.001863630937782,0.4981363690622176,0.0,0.3,0.0225,0.5442166666666666,0.0019514692945079627
8.0,3.0436658591749195,4.4563341408250805,0.0,0.0,0.3,0.0225,0.54025,0.002208459115914683
8.0,6.78110950253123,0.7188904974687699,0.0,0.0,0.3,0.0225,0.53925,0.0019961247177691295
8.0,0.5099415896674422,6.990058410332558,0.0,0.0,0.3,0.0225,0.546,0.0020962930244706824
8.0,1.8951398020167234,5.604860197983276,0.0,0.0,0.3,0.0225,0.5401833333333333,0.0019750243786587278
8.0,4.984846132315226,2.5151538676847736,0.0,0.0,0.3,0.0225,0.53965,0.0019878471045608886
8.0,5.762628569425193,0.32703129984060747,1.4103401307341998,0.0,0.3,0.0225,0.5471,0.002113257096416702
8.0,2.22360599894251,0.6445541631413959,4.631839837916094,0.0,0.3,0.0225,0.5476,0.0021089017679035366
8.0,3.2337154476290406,3.532424732835318,0.7338598195356411,0.0,0.3,0.0225,0.5401166666666668,0.0022047194748908445
8.0,2.110010232657384,4.095695851370913,1.2942939159717024,0.0,0.3,0.0225,0.5434833333333334,0.0019584146555218997
8.0,4.869185511452154,0.2427062118726092,2.388108276675237,0.0,0.3,0.0225,0.5396333333333333,0.0019966907807855657
8.0,1.8900125907733165,0.4875073794405324,5.122480029786151,0.0,0.3,0.0225,0.5433833333333333,0.001961691211023642
8.0,3.7395005150453735,1.3993227555116585,2.361176729442968,0.0,0.3,0.0225,0.5467166666666666,0.002114344964671003
8.0,1.7748430006160276,1.2217658315804285,4.503391167803544,0.0,0.3,0.0225,0.5473166666666667,0.002125937483837467
8.0,5.584163069643016,1.850824846021136,0.06501208433584815,0.0,0.3,0.0225,0.5401166666666667,0.002188406108631644
8.0,0.013593930304764412,7.098622098885721,0.38778397080951515,0.0,0.3,0.0225,0.5483166666666667,0.002148836679246254
8.0,2.123317570754721,3.1481933071433046,2.2284891221019745,0.0,0.3,0.0225,0.5438833333333334,0.0021426902007281156
8.0,0.0,0.0,8.8,0.0,0.3,0.0225,0.5436833333333334,0.002163214985634593
8.0,8.8,0.0,0.0,0.0,0.3,0.0225,0.5420666666666667,0.001984575707989176
8.0,0.0,8.8,0.0,0.0,0.3,0.0225,0.5410999999999999,0.00197508649599623
8.0,5.956086264777474,0.0,2.843913735222527,0.0,0.3,0.0225,0.5470999999999999,0.0021204742656092544
8.0,7.087266085052249,0.0,1.7127339149477512,0.0,0.3,0.0225,0.5425666666666668,0.0021582494621198768
8.0,4.223604508240945,0.0,4.5763954917590555,0.0,0.3,0.0225,0.5394333333333333,0.0019841137586860797
8.0,4.724530533852104,0.0,4.075469466147896,0.0,0.3,0.0225,0.5426833333333334,0.002164652696461096
8.0,2.1338883227207237,0.0,6.666111677279277,0.0,0.3,0.0225,0.5426333333333334,0.0019807957622763254
8.0,1.6534892760153956,0.0,7.146510723984605,0.0,0.3,0.0225,0.5434333333333333,0.002160924870581181
8.0,0.0,0.89279967850236,7.9072003214976405,0.0,0.3,0.0225,0.5431,0.0021428615343870336
8.0,0.0,8.576848098331691,0.22315190166831017,0.0,0.3,0.0225,0.5440166666666666,0.002204502757405262
8.0,0.0,5.5952979911864364,3.2047020088135643,0.0,0.3,0.0225,0.5403833333333333,0.0019867083795024327
8.0,0.0,4.048853882995754,4.751146117004247,0.0,0.3,0.0225,0.5477666666666666,0.0021562664921537834
8.0,0.0,8.215519993633665,0.5844800063663353,0.0,0.3,0.0225,0.5450333333333333,0.002155354228857022
8.0,3.571234608098573,5.228765391901428,0.0,0.0,0.3,0.0225,0.5431666666666666,0.0021626672489381315
8.0,7.9565018163033105,0.84349818369669,0.0,0.0,0.3,0.0225,0.5470166666666666,0.002123688920164539
8.0,0.598331465209799,8.201668534790201,0.0,0.0,0.3,0.0225,0.5439333333333334,0.002176665815892295
8.0,2.2236307010329557,6.576369298967045,0.0,0.0,0.3,0.0225,0.5404999999999999,0.001976739740077079
8.0,5.8488861285831995,2.9511138714168013,0.0,0.0,0.3,0.0225,0.5430166666666666,0.0021535369270797963
8.0,6.76148418812556,0.3837167251463128,1.654799086728128,0.0,0.3,0.0225,0.54075,0.0020240395527536285
8.0,2.6090310387592117,0.7562768847525713,5.434692076488218,0.0,0.3,0.0225,0.5407833333333334,0.0020093971364197397
8.0,3.7942261252180747,4.144711686526773,0.8610621882551522,0.0,0.3,0.0225,0.5473,0.002116372682996388
8.0,2.4757453396513305,4.805616465608539,1.5186381947401308,0.0,0.3,0.0225,0.5440333333333334,0.0021339053052682184
8.0,5.713177666770528,0.2847752885971948,2.8020470446322783,0.0,0.3,0.0225,0.5428833333333334,0.00213835584988578
8.0,2.217614773174025,0.5720086585435581,6.0103765682824175,0.0,0.3,0.0225,0.5408,0.002003075413236134
8.0,4.387680604319905,1.6418720331336796,2.7704473625464163,0.0,0.3,0.0225,0.5429666666666666,0.002177051182644048
8.0,6.552084668381139,2.171634485998133,0.07628084562072851,0.0,0.3,0.0225,0.5402,0.0020057916143009467
8.0,2.082482454056139,1.4335385757210364,5.283978970222825,0.0,0.3,0.0225,0.5473,0.00212789149681609
8.0,0.015950211557590244,8.329049929359247,0.4549998590831645,0.0,0.3,0.0225,0.5421333333333332,0.0019639378431742308
8.0,2.4913592830188724,3.6938801470481444,2.6147605699329834,0.0,0.3,0.0225,0.5407166666666667,0.002127520509541216
8.0,0.0,0.0,10.1,0.0,0.3,0.0225,0.5404666666666667,0.002142648067401816
8.0,10.1,0.0,0.0,0.0,0.3,0.0225,0.5419166666666666,0.0021659560800581204
8.0,6.835962644801418,0.0,3.2640373551985817,0.0,0.3,0.0225,0.5405333333333333,0.002028723371610461
8.0,0.0,10.1,0.0,0.0,0.3,0.0225,0.5436333333333333,0.0021771277374525323
8.0,4.847546083321994,0.0,5.2524539166780055,0.0,0.3,0.0225,0.5403500000000001,0.0021229912073926884
8.0,8.134248574889513,0.0,1.9657514251104868,0.0,0.3,0.0225,0.5424833333333333,0.0021250488011825526
8.0,5.422472544534801,0.0,4.677527455465198,0.0,0.3,0.0225,0.54025,0.002116748686074943
8.0,1.8977547372449426,0.0,8.202245262755056,0.0,0.3,0.0225,0.5401,0.0021448827991809296
8.0,2.4491218249408306,0.0,7.6508781750591695,0.0,0.3,0.0225,0.5433833333333333,0.002174194401679917
8.0,0.0,1.0246905400992994,9.0753094599007,0.0,0.3,0.0225,0.54365,0.0020224524441600313
8.0,0.0,9.843882476494326,0.2561175235056741,0.0,0.3,0.0225,0.5430333333333334,0.002025091676022667
8.0,0.0,6.421876103520796,3.678123896479204,0.0,0.3,0.0225,0.5436833333333334,0.002162058989499147
8.0,0.0,4.646980024801945,5.453019975198055,0.0,0.3,0.0225,0.5409166666666666,0.0021465034013138317
8.0,0.0,9.429176356329547,0.670823643670453,0.0,0.3,0.0225,0.54225,0.001998211005430162
8.0,4.098803357022225,6.001196642977774,0.0,0.0,0.3,0.0225,0.5429833333333333,0.0020428871635415793
8.0,0.6867213407521555,9.413278659247844,0.0,0.0,0.3,0.0225,0.5429666666666666,0.0020066823550512597
8.0,9.13189413007539,0.96810586992461,0.0,0.0,0.3,0.0225,0.5404333333333333,0.002011615345014124
8.0,2.5521216000491873,7.547878399950812,0.0,0.0,0.3,0.0225,0.54235,0.0020622755770157274
8.0,6.712926124851172,3.3870738751488285,0.0,0.0,0.3,0.0225,0.5427833333333334,0.0021390572083842775
8.0,7.760339806825926,0.440402150452018,1.8992580427220556,0.0,0.3,0.0225,0.5427166666666666,0.002072333404821902
8.0,2.9944560785759133,0.8679996063637465,6.23754431506034,0.0,0.3,0.0225,0.54325,0.0020682957289087605
8.0,4.354736802807108,4.756998640218228,0.9882645569746632,0.0,0.3,0.0225,0.5412666666666667,0.0019819145251965794
8.0,2.841480446645277,5.515537079846164,1.742982473508559,0.0,0.3,0.0225,0.5431,0.002042784047976355
8.0,2.5452169555747326,0.6565099376465836,6.898273106778683,0.0,0.3,0.0225,0.5428666666666667,0.0020973122129331425
8.0,6.5571698220889,0.3268443653217804,3.215985812589319,0.0,0.3,0.0225,0.5403,0.0021401531617049174
8.0,5.035860693594436,1.8844213107557002,3.1797179956498636,0.0,0.3,0.0225,0.5432666666666667,0.00204287016682865
8.0,7.520006267119261,2.4924441259751298,0.08754960690560884,0.0,0.3,0.0225,0.5404333333333333,0.0021304503088592597
8.0,2.3901219074962503,1.6453113198616438,6.064566772642105,0.0,0.3,0.0225,0.5435166666666666,0.0020743537592509418
8.0,0.018306492810416075,9.55947775983277,0.5222157473568138,0.0,0.3,0.0225,0.5420166666666666,0.0019867754910537446
8.0,2.859400995283024,4.239566986952983,3.0010320177639924,0.0,0.3,0.0225,0.5442166666666667,0.0021624084223812075
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5449,0.002153026293899408
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5468500000000001,0.002103167584594458
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5489999999999999,0.0020318300453860136
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5489999999999999,0.0020318300453860136
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5449,0.002153026293899408
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5489999999999999,0.0020318300453860136
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5468500000000001,0.002103167584594458
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5468500000000001,0.002103167584594458
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5461166666666667,0.0023373796265302124
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5489999999999999,0.0020318300453860136
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5461166666666667,0.0023373796265302124
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5468500000000001,0.002103167584594458
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5461166666666667,0.0023373796265302124
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5444666666666667,0.002128026385244387
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5461166666666667,0.0023373796265302124
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.54825,0.002230610902869435
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5461166666666667,0.0023373796265302124
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5450666666666666,0.0020663942472783797
8.0,0.0,0.0,0.0,0.0,0.3,0.0338,0.5468500000000001,0.002103167584594458
8.0,0.0,0.0,0.5,0.0,0.3,0.0338,0.5448833333333334,0.0020699460987793493
8.0,0.5,0.0,0.0,0.0,0.3,0.0338,0.5480833333333334,0.0022197920740132052
8.0,0.0,0.5,0.0,0.0,0.3,0.0338,0.5454333333333333,0.0020817825339161907
8.0,0.3384139923169019,0.0,0.1615860076830981,0.0,0.3,0.0338,0.5463666666666667,0.0023443541320151045
8.0,0.23997752887732643,0.0,0.26002247112267357,0.0,0.3,0.0338,0.5446833333333333,0.002131235730917802
8.0,0.40268557301433233,0.0,0.09731442698566767,0.0,0.3,0.0338,0.5451,0.002077918295902041
8.0,0.12124365470004111,0.0,0.3787563452999589,0.0,0.3,0.0338,0.5450499999999999,0.0020698208457094374
8.0,0.26843923487796045,0.0,0.23156076512203955,0.0,0.3,0.0338,0.5447333333333334,0.0021318449669155025
8.0,0.09394825431905657,0.0,0.40605174568094343,0.0,0.3,0.0338,0.5473166666666667,0.0021569394898705344
8.0,0.0,0.4873209146779369,0.012679085322063077,0.0,0.3,0.0338,0.5468333333333334,0.0021548180296119524
8.0,0.0,0.05072725446036136,0.44927274553963864,0.0,0.3,0.0338,0.5481166666666667,0.0022200123039365404
8.0,0.0,0.3179146585901384,0.1820853414098616,0.0,0.3,0.0338,0.5446166666666666,0.0021367964512498776
8.0,0.0,0.2300485160793042,0.2699514839206958,0.0,0.3,0.0338,0.5470666666666667,0.0021711969731685547
8.0,0.0,0.4667909087291855,0.033209091270814506,0.0,0.3,0.0338,0.5454,0.0020804700323618103
8.0,0.45207396683541534,0.04792603316458466,0.0,0.0,0.3,0.0338,0.5472333333333332,0.0021597419255978668
8.0,0.20291105727832798,0.297088942721672,0.0,0.0,0.3,0.0338,0.5464666666666667,0.00233108145304722
8.0,0.03399610597782948,0.4660038940221705,0.0,0.0,0.3,0.0338,0.5468166666666666,0.002156218182803366
8.0,0.12634265346778156,0.37365734653221844,0.0,0.0,0.3,0.0338,0.5465,0.0023420669883198846
8.0,0.33232307548768175,0.16767692451231825,0.0,0.0,0.3,0.0338,0.55165,0.0021753882156729833
8.0,0.3841752379616795,0.021802086656040498,0.09402267538227999,0.0,0.3,0.0338,0.5516833333333333,0.0021746645122272855
8.0,0.14824039992950067,0.04297027754275973,0.3087893225277396,0.0,0.3,0.0338,0.5445666666666666,0.002133707432476956
8.0,0.21558102984193606,0.2354949821890212,0.04892398796904274,0.0,0.3,0.0338,0.5463666666666668,0.002333308730029018
8.0,0.1406673488438256,0.27304639009139425,0.08628626106478016,0.0,0.3,0.0338,0.5517833333333333,0.0021681300613577035
8.0,0.3246123674301436,0.016180414124840614,0.15920721844501579,0.0,0.3,0.0338,0.5471666666666666,0.002155977908221867
8.0,0.12600083938488776,0.03250049196270216,0.3414986686524101,0.0,0.3,0.0338,0.5515833333333333,0.002175170278562287
8.0,0.24930003433635822,0.09328818370077724,0.15741178196286454,0.0,0.3,0.0338,0.5449,0.002076982319509618
8.0,0.37227753797620106,0.12338832306807573,0.00433413895572321,0.0,0.3,0.0338,0.5516166666666666,0.0021748331140742897
8.0,0.0009062620203176275,0.47324147325904803,0.025852264720634344,0.0,0.3,0.0338,0.5501,0.0020072009255566697
8.0,0.11832286670773517,0.08145105543869524,0.3002260778535696,0.0,0.3,0.0338,0.5449833333333334,0.0020730410208372797
8.0,0.1415545047169814,0.20987955380955364,0.14856594147346497,0.0,0.3,0.0338,0.5498333333333333,0.0020227639689479517
8.0,0.0,0.0,1.0,0.0,0.3,0.0338,0.5464833333333333,0.002348084128406406
8.0,1.0,0.0,0.0,0.0,0.3,0.0338,0.5448333333333333,0.002065434220332014
8.0,0.0,1.0,0.0,0.0,0.3,0.0338,0.5497333333333333,0.00201419591529354
8.0,0.6768279846338038,0.0,0.3231720153661962,0.0,0.3,0.0338,0.5516166666666666,0.002178788951756524
8.0,0.47995505775465286,0.0,0.5200449422453471,0.0,0.3,0.0338,0.5496166666666666,0.002038057126739054
8.0,0.8053711460286647,0.0,0.19462885397133534,0.0,0.3,0.0338,0.5468833333333333,0.002168873021913727
8.0,0.5368784697559209,0.0,0.4631215302440791,0.0,0.3,0.0338,0.54965,0.002035485882480587
8.0,0.24248730940008223,0.0,0.7575126905999178,0.0,0.3,0.0338,0.5508833333333334,0.0022165812431326317
8.0,0.18789650863811314,0.0,0.8121034913618869,0.0,0.3,0.0338,0.5473,0.0021692625475031825
8.0,0.0,0.10145450892072272,0.8985454910792773,0.0,0.3,0.0338,0.5509666666666666,0.0022239096371197437
8.0,0.0,0.9746418293558738,0.025358170644126155,0.0,0.3,0.0338,0.5459333333333334,0.002055720113533256
8.0,0.0,0.4600970321586084,0.5399029678413916,0.0,0.3,0.0338,0.5509166666666666,0.0022513524741725717
8.0,0.0,0.6358293171802768,0.3641706828197232,0.0,0.3,0.0338,0.5471,0.0021424985414230735
8.0,0.0,0.933581817458371,0.06641818254162901,0.0,0.3,0.0338,0.5496,0.002024439565794828
8.0,0.40582211455665596,0.594177885443344,0.0,0.0,0.3,0.0338,0.5508666666666666,0.002252960192642033
8.0,0.9041479336708307,0.09585206632916932,0.0,0.0,0.3,0.0338,0.5517333333333334,0.002171785406492052
8.0,0.06799221195565897,0.932007788044341,0.0,0.0,0.3,0.0338,0.5511333333333334,0.002231876805308499
8.0,0.2526853069355631,0.7473146930644369,0.0,0.0,0.3,0.0338,0.54835,0.002291186616387043
8.0,0.6646461509753635,0.3353538490246365,0.0,0.0,0.3,0.0338,0.5518166666666666,0.002176860421868222
8.0,0.768350475923359,0.043604173312080996,0.18804535076455997,0.0,0.3,0.0338,0.5481166666666666,0.002291677979770055
8.0,0.29648079985900133,0.08594055508551945,0.6175786450554792,0.0,0.3,0.0338,0.5472166666666667,0.0021798341340230104
8.0,0.4311620596838721,0.4709899643780424,0.09784797593808547,0.0,0.3,0.0338,0.5483166666666667,0.002299577054510161
8.0,0.2813346976876512,0.5460927801827885,0.1725725221295603,0.0,0.3,0.0338,0.5516000000000001,0.0021650814713949623
