beta_stage2,beta_mf0,beta_mf1,beta_mb,beta_stick,Q_MB_rare_prob,alpha,lam,rew_rate,rew_rate_stderr
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,1.0,0.528625,0.0025995605097304426
8.0,0.5676021754905233,0.21132152368632195,0.22107630082315477,0.0,0.3,0.01,1.0,0.5284062500000001,0.0026154483493962127
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,1.0,0.52846875,0.0026194125336579522
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,1.0,0.52915625,0.0026792102800283096
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,1.0,0.5311250000000001,0.0025448899472766988
8.0,0.5087795267783743,0.3844056680053449,0.10681480521628073,0.0,0.3,0.01,1.0,0.5310312500000001,0.0025395684592041173
8.0,0.4923266817665457,0.4494891674927557,0.058184150740698604,0.0,0.3,0.01,1.0,0.531,0.0025298221281347035
8.0,0.17645153548361492,0.3849959771492252,0.4385524873671599,0.0,0.3,0.01,1.0,0.5311875,0.0025431769548022996
8.0,0.3780930233474714,0.3273114124433464,0.2945955642091822,0.0,0.3,0.01,1.0,0.5310625000000001,0.0025488920310475097
8.0,0.0,1.0,0.0,0.0,0.3,0.01,2.5,0.52846875,0.002653490064327427
8.0,1.0,0.0,0.0,0.0,0.3,0.01,2.5,0.5311250000000001,0.0025352784302222113
8.0,0.3278993642837026,0.13964824600709236,0.532452389709205,0.0,0.3,0.01,1.0,0.5319375,0.002922163254497855
8.0,0.32192157235768093,0.2748205705320066,0.4032578571103125,0.0,0.3,0.01,1.0,0.5320625,0.002910241714349084
8.0,0.0,0.0,1.0,0.0,0.3,0.01,2.5,0.531375,0.002514780525960466
8.0,0.9149816351189674,0.0,0.08501836488103265,0.0,0.3,0.01,2.5,0.53290625,0.0030030817098206587
8.0,0.14280779250468734,0.0,0.8571922074953127,0.0,0.3,0.01,2.5,0.532625,0.0029934661921842375
8.0,0.4703928315942538,0.0,0.5296071684057462,0.0,0.3,0.01,2.5,0.5326875,0.0030054922056857005
8.0,0.9157047706560335,0.0,0.0842952293439665,0.0,0.3,0.01,2.5,0.53290625,0.0030030817098206587
8.0,0.8838995087800127,0.0,0.11610049121998733,0.0,0.3,0.01,2.5,0.5329375000000001,0.0030037045811693096
8.0,0.8102916596294973,0.0,0.18970834037050266,0.0,0.3,0.01,2.5,0.5311562500000001,0.002523801492710822
8.0,0.0,0.08384698438238303,0.916153015617617,0.0,0.3,0.01,2.5,0.53259375,0.0030032442988140963
8.0,0.0,0.7048996241705012,0.2951003758294988,0.0,0.3,0.01,2.5,0.5333125,0.002532556568654982
8.0,0.32197392552356763,0.6780260744764324,0.0,0.0,0.3,0.01,2.5,0.53321875,0.002519202376791982
8.0,0.2373870833743308,0.7626129166256692,0.0,0.0,0.3,0.01,2.5,0.53325,0.0025315200473233464
8.0,0.769502790788795,0.23049720921120498,0.0,0.0,0.3,0.01,2.5,0.53303125,0.0025113402465584732
8.0,0.0,0.7467031646886384,0.2532968353113616,0.0,0.3,0.01,2.5,0.5323125000000001,0.00300809049040043
8.0,0.9395210394540262,0.06047896054597379,0.0,0.0,0.3,0.01,2.5,0.53290625,0.0024880463733337795
8.0,0.0,0.41646916799602574,0.5835308320039743,0.0,0.3,0.01,2.5,0.5290625,0.0026737246886950603
8.0,0.0,0.43176326659516007,0.5682367334048399,0.0,0.3,0.01,2.5,0.5290625,0.002675550286564896
8.0,0.24529109836744123,0.7547089016325588,0.0,0.0,0.3,0.01,2.5,0.532625,0.003008110780664502
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,2.5,0.5329375,0.002497415656421153
8.0,0.5676021754905233,0.21132152368632195,0.22107630082315477,0.0,0.3,0.01,2.5,0.5363749999999999,0.0026501584563474686
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,2.5,0.5359375,0.0026447129968935187
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,2.5,0.53634375,0.0026504428709386236
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,2.5,0.5363749999999999,0.0026468399495908315
8.0,0.4923266817665457,0.4494891674927557,0.058184150740698604,0.0,0.3,0.01,2.5,0.5364375,0.0026488453778840126
8.0,0.3278993642837026,0.13964824600709236,0.532452389709205,0.0,0.3,0.01,2.5,0.52865625,0.002606977519486766
8.0,0.17645153548361492,0.3849959771492252,0.4385524873671599,0.0,0.3,0.01,2.5,0.52859375,0.002651713727640933
8.0,0.5087795267783743,0.3844056680053449,0.10681480521628073,0.0,0.3,0.01,2.5,0.53303125,0.0025253004443005138
8.0,0.3780930233474714,0.3273114124433464,0.2945955642091822,0.0,0.3,0.01,2.5,0.53634375,0.0026378857371215634
8.0,0.0,0.0,1.0,0.0,0.3,0.01,4.0,0.53559375,0.002652891949054724
8.0,1.0,0.0,0.0,0.0,0.3,0.01,4.0,0.535625,0.0026367853000860723
8.0,0.32192157235768093,0.2748205705320066,0.4032578571103125,0.0,0.3,0.01,2.5,0.532875,0.0025208311811285573
8.0,0.9149816351189674,0.0,0.08501836488103265,0.0,0.3,0.01,4.0,0.535625,0.00264344339238615
8.0,0.14280779250468734,0.0,0.8571922074953127,0.0,0.3,0.01,4.0,0.5355624999999999,0.002647591586883728
8.0,0.4703928315942538,0.0,0.5296071684057462,0.0,0.3,0.01,4.0,0.5315312500000001,0.0025202294333025264
8.0,0.9157047706560335,0.0,0.0842952293439665,0.0,0.3,0.01,4.0,0.5314687499999999,0.002532058850320106
8.0,0.0,1.0,0.0,0.0,0.3,0.01,4.0,0.53578125,0.0025809347851571867
8.0,0.8838995087800127,0.0,0.11610049121998733,0.0,0.3,0.01,4.0,0.5359375000000001,0.002646558607123125
8.0,0.8102916596294973,0.0,0.18970834037050266,0.0,0.3,0.01,4.0,0.5356875000000001,0.0026433464157082204
8.0,0.0,0.08384698438238303,0.916153015617617,0.0,0.3,0.01,4.0,0.53425,0.0026421315968361597
8.0,0.0,0.41646916799602574,0.5835308320039743,0.0,0.3,0.01,4.0,0.53428125,0.002652698682989527
8.0,0.0,0.7467031646886384,0.2532968353113616,0.0,0.3,0.01,4.0,0.5342187500000001,0.002638561277521212
8.0,0.0,0.7048996241705012,0.2951003758294988,0.0,0.3,0.01,4.0,0.53428125,0.00265711268160279
8.0,0.32197392552356763,0.6780260744764324,0.0,0.0,0.3,0.01,4.0,0.5325625,0.0029928258946917536
8.0,0.2373870833743308,0.7626129166256692,0.0,0.0,0.3,0.01,4.0,0.53271875,0.002983629447122141
8.0,0.0,0.43176326659516007,0.5682367334048399,0.0,0.3,0.01,4.0,0.5366875,0.0026364658443525295
8.0,0.24529109836744123,0.7547089016325588,0.0,0.0,0.3,0.01,4.0,0.53415625,0.0026410306178856337
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,4.0,0.5314687499999999,0.0030238624136167927
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,4.0,0.5317812500000001,0.003030878480776551
8.0,0.9395210394540262,0.06047896054597379,0.0,0.0,0.3,0.01,4.0,0.5355000000000001,0.002638062736175923
8.0,0.5676021754905233,0.21132152368632195,0.22107630082315477,0.0,0.3,0.01,4.0,0.5317812500000001,0.0030466255907535427
8.0,0.769502790788795,0.23049720921120498,0.0,0.0,0.3,0.01,4.0,0.53421875,0.00265258823891579
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,4.0,0.5328125,0.002526688598430265
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,4.0,0.5316875,0.003028151605920268
8.0,0.5087795267783743,0.3844056680053449,0.10681480521628073,0.0,0.3,0.01,4.0,0.53315625,0.0025332252613238667
8.0,0.3278993642837026,0.13964824600709236,0.532452389709205,0.0,0.3,0.01,4.0,0.53459375,0.002732176571592578
8.0,0.17645153548361492,0.3849959771492252,0.4385524873671599,0.0,0.3,0.01,4.0,0.5318750000000001,0.003060825435033824
8.0,0.32192157235768093,0.2748205705320066,0.4032578571103125,0.0,0.3,0.01,4.0,0.53465625,0.0027239970470081957
8.0,0.0,0.0,1.0,0.0,0.3,0.01,5.5,0.5345,0.0027143283008877164
8.0,0.4923266817665457,0.4494891674927557,0.058184150740698604,0.0,0.3,0.01,4.0,0.5356562500000001,0.0026250453400102204
8.0,0.0,1.0,0.0,0.0,0.3,0.01,5.5,0.5373125,0.0026560248066306714
8.0,0.14280779250468734,0.0,0.8571922074953127,0.0,0.3,0.01,5.5,0.5363125,0.0026555100072184813
8.0,0.9149816351189674,0.0,0.08501836488103265,0.0,0.3,0.01,5.5,0.5345625,0.0027497824842953483
8.0,0.3780930233474714,0.3273114124433464,0.2945955642091822,0.0,0.3,0.01,4.0,0.5343125,0.00262443725366744
8.0,1.0,0.0,0.0,0.0,0.3,0.01,5.5,0.5312187500000001,0.0030025207102090693
8.0,0.4703928315942538,0.0,0.5296071684057462,0.0,0.3,0.01,5.5,0.5338125,0.002658817692779537
8.0,0.9157047706560335,0.0,0.0842952293439665,0.0,0.3,0.01,5.5,0.5345625,0.0027497824842953483
8.0,0.8838995087800127,0.0,0.11610049121998733,0.0,0.3,0.01,5.5,0.53325,0.0026759198184923257
8.0,0.8102916596294973,0.0,0.18970834037050266,0.0,0.3,0.01,5.5,0.5332812499999999,0.0026674568277170623
8.0,0.0,0.41646916799602574,0.5835308320039743,0.0,0.3,0.01,5.5,0.5358750000000001,0.0025967791047276233
8.0,0.0,0.43176326659516007,0.5682367334048399,0.0,0.3,0.01,5.5,0.53590625,0.002596147940865345
8.0,0.0,0.7467031646886384,0.2532968353113616,0.0,0.3,0.01,5.5,0.53384375,0.0027308358792884958
8.0,0.0,0.7048996241705012,0.2951003758294988,0.0,0.3,0.01,5.5,0.5317812500000001,0.003102527597014146
8.0,0.0,0.08384698438238303,0.916153015617617,0.0,0.3,0.01,5.5,0.53428125,0.0026353393382512187
8.0,0.2373870833743308,0.7626129166256692,0.0,0.0,0.3,0.01,5.5,0.5360625000000001,0.00270105140842182
8.0,0.769502790788795,0.23049720921120498,0.0,0.0,0.3,0.01,5.5,0.5331250000000001,0.0026585468011208675
8.0,0.9395210394540262,0.06047896054597379,0.0,0.0,0.3,0.01,5.5,0.5352500000000001,0.002718139299226586
8.0,0.24529109836744123,0.7547089016325588,0.0,0.0,0.3,0.01,5.5,0.5361874999999999,0.0026974696983353675
8.0,0.32197392552356763,0.6780260744764324,0.0,0.0,0.3,0.01,5.5,0.534875,0.0026780174278279068
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,5.5,0.5341875,0.0026446022193209883
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,5.5,0.5341875,0.002635354392380178
8.0,0.5676021754905233,0.21132152368632195,0.22107630082315477,0.0,0.3,0.01,5.5,0.53571875,0.0027324893051454695
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,5.5,0.53459375,0.002720714762403324
8.0,0.5087795267783743,0.3844056680053449,0.10681480521628073,0.0,0.3,0.01,5.5,0.53596875,0.00276293014008396
8.0,0.17645153548361492,0.3849959771492252,0.4385524873671599,0.0,0.3,0.01,5.5,0.53603125,0.0027737246770334597
8.0,0.4923266817665457,0.4494891674927557,0.058184150740698604,0.0,0.3,0.01,5.5,0.5353125000000001,0.0027470465319024895
8.0,0.3278993642837026,0.13964824600709236,0.532452389709205,0.0,0.3,0.01,5.5,0.53653125,0.0027772080443287596
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,5.5,0.53184375,0.00302580757395598
8.0,0.3780930233474714,0.3273114124433464,0.2945955642091822,0.0,0.3,0.01,5.5,0.5319375,0.003052594791474541
8.0,0.0,0.0,1.0,0.0,0.3,0.01,7.0,0.53196875,0.0030583827154207458
8.0,1.0,0.0,0.0,0.0,0.3,0.01,7.0,0.5366562500000001,0.0027991774304444105
8.0,0.32192157235768093,0.2748205705320066,0.4032578571103125,0.0,0.3,0.01,5.5,0.5329375000000001,0.0026547376209217926
8.0,0.0,1.0,0.0,0.0,0.3,0.01,7.0,0.5339375000000001,0.002748361550258171
8.0,0.9149816351189674,0.0,0.08501836488103265,0.0,0.3,0.01,7.0,0.52790625,0.0027533615374409825
8.0,0.14280779250468734,0.0,0.8571922074953127,0.0,0.3,0.01,7.0,0.52809375,0.002771179758849897
8.0,0.4703928315942538,0.0,0.5296071684057462,0.0,0.3,0.01,7.0,0.53659375,0.002789969434126362
8.0,0.9157047706560335,0.0,0.0842952293439665,0.0,0.3,0.01,7.0,0.52790625,0.0027533615374409825
8.0,0.8102916596294973,0.0,0.18970834037050266,0.0,0.3,0.01,7.0,0.53453125,0.002730326243598807
8.0,0.0,0.41646916799602574,0.5835308320039743,0.0,0.3,0.01,7.0,0.52828125,0.002784600115408741
8.0,0.0,0.08384698438238303,0.916153015617617,0.0,0.3,0.01,7.0,0.5347500000000001,0.002692147144938403
8.0,0.8838995087800127,0.0,0.11610049121998733,0.0,0.3,0.01,7.0,0.5346875,0.0027320749254801735
8.0,0.0,0.7467031646886384,0.2532968353113616,0.0,0.3,0.01,7.0,0.5366875,0.0027399986812838974
8.0,0.0,0.7048996241705012,0.2951003758294988,0.0,0.3,0.01,7.0,0.5296875,0.0030687714803219702
8.0,0.32197392552356763,0.6780260744764324,0.0,0.0,0.3,0.01,7.0,0.52978125,0.003076926122810616
8.0,0.769502790788795,0.23049720921120498,0.0,0.0,0.3,0.01,7.0,0.52953125,0.0030012357074185913
8.0,0.2373870833743308,0.7626129166256692,0.0,0.0,0.3,0.01,7.0,0.5281562500000001,0.002775317364664693
8.0,0.9395210394540262,0.06047896054597379,0.0,0.0,0.3,0.01,7.0,0.53315625,0.0026669350806889495
8.0,0.0,0.43176326659516007,0.5682367334048399,0.0,0.3,0.01,7.0,0.53546875,0.0027033677185104455
8.0,0.24529109836744123,0.7547089016325588,0.0,0.0,0.3,0.01,7.0,0.5298437500000001,0.0030680504151022964
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,7.0,0.5336875,0.00263557672027158
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,7.0,0.534,0.002612993374465384
8.0,0.5676021754905233,0.21132152368632195,0.22107630082315477,0.0,0.3,0.01,7.0,0.536125,0.0027768399024340595
8.0,0.5087795267783743,0.3844056680053449,0.10681480521628073,0.0,0.3,0.01,7.0,0.5346249999999999,0.002636340829397822
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,7.0,0.5340624999999999,0.0026276725606394526
8.0,0.4923266817665457,0.4494891674927557,0.058184150740698604,0.0,0.3,0.01,7.0,0.52953125,0.003068169775531395
8.0,0.17645153548361492,0.3849959771492252,0.4385524873671599,0.0,0.3,0.01,7.0,0.5355000000000001,0.0027197196546703117
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,7.0,0.533375,0.00268297220331296
8.0,0.32192157235768093,0.2748205705320066,0.4032578571103125,0.0,0.3,0.01,7.0,0.5343125,0.0026181038507739718
8.0,0.3780930233474714,0.3273114124433464,0.2945955642091822,0.0,0.3,0.01,7.0,0.5356875000000001,0.0027194638071571194
8.0,0.0,0.0,1.0,0.0,0.3,0.01,8.5,0.53815625,0.0029363767383647097
8.0,0.3278993642837026,0.13964824600709236,0.532452389709205,0.0,0.3,0.01,7.0,0.53640625,0.0027916490544764704
8.0,1.0,0.0,0.0,0.0,0.3,0.01,8.5,0.5280625000000001,0.002747864049755282
8.0,0.0,1.0,0.0,0.0,0.3,0.01,8.5,0.53971875,0.0029505186497858936
8.0,0.9149816351189674,0.0,0.08501836488103265,0.0,0.3,0.01,8.5,0.5375624999999999,0.0029567149145525505
8.0,0.14280779250468734,0.0,0.8571922074953127,0.0,0.3,0.01,8.5,0.5341250000000001,0.002590001055743027
8.0,0.4703928315942538,0.0,0.5296071684057462,0.0,0.3,0.01,8.5,0.5366562500000001,0.0027834337897836496
8.0,0.8838995087800127,0.0,0.11610049121998733,0.0,0.3,0.01,8.5,0.5375,0.002952091419654885
8.0,0.8102916596294973,0.0,0.18970834037050266,0.0,0.3,0.01,8.5,0.536875,0.0027806354658153226
8.0,0.0,0.08384698438238303,0.916153015617617,0.0,0.3,0.01,8.5,0.5278750000000001,0.0026540615985221594
8.0,0.9157047706560335,0.0,0.0842952293439665,0.0,0.3,0.01,8.5,0.5354062500000001,0.00270848344435763
8.0,0.0,0.7467031646886384,0.2532968353113616,0.0,0.3,0.01,8.5,0.5283125,0.0025942723495110337
8.0,0.0,0.43176326659516007,0.5682367334048399,0.0,0.3,0.01,8.5,0.5294375,0.003076494650724668
8.0,0.0,0.7048996241705012,0.2951003758294988,0.0,0.3,0.01,8.5,0.5285624999999999,0.0025918243981677266
8.0,0.32197392552356763,0.6780260744764324,0.0,0.0,0.3,0.01,8.5,0.5390312500000001,0.003009910996854288
8.0,0.2373870833743308,0.7626129166256692,0.0,0.0,0.3,0.01,8.5,0.5281562500000001,0.0027544785531220563
8.0,0.0,0.41646916799602574,0.5835308320039743,0.0,0.3,0.01,8.5,0.52809375,0.002784188011047274
8.0,0.769502790788795,0.23049720921120498,0.0,0.0,0.3,0.01,8.5,0.52771875,0.0026092709092262484
8.0,0.9395210394540262,0.06047896054597379,0.0,0.0,0.3,0.01,8.5,0.528,0.0027497158944152756
8.0,0.24529109836744123,0.7547089016325588,0.0,0.0,0.3,0.01,8.5,0.53434375,0.0028624460540085943
8.0,0.041687452415233195,0.006301607870947801,0.952010939713819,0.0,0.3,0.01,8.5,0.5364375000000001,0.0028008046765059316
8.0,0.6813369800880903,0.27231731237120005,0.04634570754070966,0.0,0.3,0.01,8.5,0.53340625,0.002855700123150078
8.0,0.2612913431670236,0.05933165536902585,0.6793770014639505,0.0,0.3,0.01,8.5,0.5334375,0.0028278012590946867
8.0,0.4570298714612726,0.17261440905403969,0.3703557194846877,0.0,0.3,0.01,8.5,0.5278125000000001,0.002624139553918103
